timestamp,executable,image,repetition,fast_ms,sort_ms,slow_ms,total_ms,status
2026-05-18T21:49:59+00:00,denoise_1_1_w1,noise_5k.ppm,1,,,,346.525,ok
2026-05-18T21:50:01+00:00,denoise_1_1_w1,noise_5k.ppm,2,,,,346.498,ok
2026-05-18T21:50:02+00:00,denoise_1_1_w1,noise_5k.ppm,3,,,,346.538,ok
2026-05-18T21:50:03+00:00,denoise_1_1_w1,noise_5k.ppm,4,,,,346.494,ok
2026-05-18T21:50:04+00:00,denoise_1_1_w1,noise_5k.ppm,5,,,,346.473,ok
2026-05-18T21:50:05+00:00,denoise_1_1_w1,noise_5k.ppm,6,,,,346.515,ok
2026-05-18T21:50:06+00:00,denoise_1_1_w1,noise_5k.ppm,7,,,,346.520,ok
2026-05-18T21:50:07+00:00,denoise_1_1_w1,noise_5k.ppm,8,,,,346.476,ok
2026-05-18T21:50:08+00:00,denoise_1_1_w1,noise_5k.ppm,9,,,,346.515,ok
2026-05-18T21:50:09+00:00,denoise_1_1_w1,noise_5k.ppm,10,,,,346.594,ok
2026-05-18T21:50:10+00:00,denoise_1_1_w1,noise_5k.ppm,11,,,,346.487,ok
2026-05-18T21:50:12+00:00,denoise_1_1_w1,noise_5k.ppm,12,,,,346.458,ok
2026-05-18T21:50:13+00:00,denoise_1_1_w1,noise_5k.ppm,13,,,,346.501,ok
2026-05-18T21:50:14+00:00,denoise_1_1_w1,noise_5k.ppm,14,,,,346.429,ok
2026-05-18T21:50:15+00:00,denoise_1_1_w1,noise_5k.ppm,15,,,,346.492,ok
2026-05-18T21:50:16+00:00,denoise_1_1_w1,noise_5k.ppm,16,,,,346.501,ok
2026-05-18T21:50:17+00:00,denoise_1_1_w1,noise_5k.ppm,17,,,,346.510,ok
2026-05-18T21:50:18+00:00,denoise_1_1_w1,noise_5k.ppm,18,,,,346.456,ok
2026-05-18T21:50:19+00:00,denoise_1_1_w1,noise_5k.ppm,19,,,,346.480,ok
2026-05-18T21:50:20+00:00,denoise_1_1_w1,noise_5k.ppm,20,,,,346.526,ok
2026-05-18T21:50:21+00:00,denoise_1_1_w1,noise_5k.ppm,21,,,,346.485,ok
2026-05-18T21:50:22+00:00,denoise_1_1_w1,noise_5k.ppm,22,,,,346.470,ok
2026-05-18T21:50:24+00:00,denoise_1_1_w1,noise_5k.ppm,23,,,,346.478,ok
2026-05-18T21:50:25+00:00,denoise_1_1_w1,noise_5k.ppm,24,,,,346.500,ok
2026-05-18T21:50:26+00:00,denoise_1_1_w1,noise_5k.ppm,25,,,,346.454,ok
2026-05-18T21:50:27+00:00,denoise_1_1_w1,noise_5k.ppm,26,,,,346.474,ok
2026-05-18T21:50:28+00:00,denoise_1_1_w1,noise_5k.ppm,27,,,,346.471,ok
2026-05-18T21:50:29+00:00,denoise_1_1_w1,noise_5k.ppm,28,,,,346.493,ok
2026-05-18T21:50:30+00:00,denoise_1_1_w1,noise_5k.ppm,29,,,,346.463,ok
2026-05-18T21:50:31+00:00,denoise_1_1_w1,noise_5k.ppm,30,,,,346.523,ok
2026-05-18T21:50:33+00:00,denoise_1_1_w2,noise_5k.ppm,1,,,,289.653,ok
2026-05-18T21:50:34+00:00,denoise_1_1_w2,noise_5k.ppm,2,,,,289.685,ok
2026-05-18T21:50:35+00:00,denoise_1_1_w2,noise_5k.ppm,3,,,,289.656,ok
2026-05-18T21:50:36+00:00,denoise_1_1_w2,noise_5k.ppm,4,,,,289.661,ok
2026-05-18T21:50:37+00:00,denoise_1_1_w2,noise_5k.ppm,5,,,,289.577,ok
2026-05-18T21:50:38+00:00,denoise_1_1_w2,noise_5k.ppm,6,,,,289.624,ok
2026-05-18T21:50:39+00:00,denoise_1_1_w2,noise_5k.ppm,7,,,,289.680,ok
2026-05-18T21:50:40+00:00,denoise_1_1_w2,noise_5k.ppm,8,,,,289.740,ok
2026-05-18T21:50:41+00:00,denoise_1_1_w2,noise_5k.ppm,9,,,,289.607,ok
2026-05-18T21:50:42+00:00,denoise_1_1_w2,noise_5k.ppm,10,,,,289.660,ok
2026-05-18T21:50:43+00:00,denoise_1_1_w2,noise_5k.ppm,11,,,,289.666,ok
2026-05-18T21:50:44+00:00,denoise_1_1_w2,noise_5k.ppm,12,,,,289.682,ok
2026-05-18T21:50:45+00:00,denoise_1_1_w2,noise_5k.ppm,13,,,,289.614,ok
2026-05-18T21:50:46+00:00,denoise_1_1_w2,noise_5k.ppm,14,,,,289.729,ok
2026-05-18T21:50:47+00:00,denoise_1_1_w2,noise_5k.ppm,15,,,,289.587,ok
2026-05-18T21:50:48+00:00,denoise_1_1_w2,noise_5k.ppm,16,,,,289.710,ok
2026-05-18T21:50:49+00:00,denoise_1_1_w2,noise_5k.ppm,17,,,,289.661,ok
2026-05-18T21:50:50+00:00,denoise_1_1_w2,noise_5k.ppm,18,,,,289.575,ok
2026-05-18T21:50:51+00:00,denoise_1_1_w2,noise_5k.ppm,19,,,,289.759,ok
2026-05-18T21:50:52+00:00,denoise_1_1_w2,noise_5k.ppm,20,,,,289.656,ok
2026-05-18T21:50:53+00:00,denoise_1_1_w2,noise_5k.ppm,21,,,,289.572,ok
2026-05-18T21:50:54+00:00,denoise_1_1_w2,noise_5k.ppm,22,,,,289.658,ok
2026-05-18T21:50:55+00:00,denoise_1_1_w2,noise_5k.ppm,23,,,,289.679,ok
2026-05-18T21:50:56+00:00,denoise_1_1_w2,noise_5k.ppm,24,,,,289.631,ok
2026-05-18T21:50:57+00:00,denoise_1_1_w2,noise_5k.ppm,25,,,,289.599,ok
2026-05-18T21:50:58+00:00,denoise_1_1_w2,noise_5k.ppm,26,,,,289.720,ok
2026-05-18T21:50:59+00:00,denoise_1_1_w2,noise_5k.ppm,27,,,,289.702,ok
2026-05-18T21:51:00+00:00,denoise_1_1_w2,noise_5k.ppm,28,,,,289.654,ok
2026-05-18T21:51:01+00:00,denoise_1_1_w2,noise_5k.ppm,29,,,,289.680,ok
2026-05-18T21:51:02+00:00,denoise_1_1_w2,noise_5k.ppm,30,,,,289.686,ok
2026-05-18T21:51:05+00:00,denoise_1_1_w4,noise_5k.ppm,1,,,,289.733,ok
2026-05-18T21:51:06+00:00,denoise_1_1_w4,noise_5k.ppm,2,,,,289.666,ok
2026-05-18T21:51:07+00:00,denoise_1_1_w4,noise_5k.ppm,3,,,,289.639,ok
2026-05-18T21:51:08+00:00,denoise_1_1_w4,noise_5k.ppm,4,,,,289.716,ok
2026-05-18T21:51:09+00:00,denoise_1_1_w4,noise_5k.ppm,5,,,,289.629,ok
2026-05-18T21:51:10+00:00,denoise_1_1_w4,noise_5k.ppm,6,,,,289.702,ok
2026-05-18T21:51:11+00:00,denoise_1_1_w4,noise_5k.ppm,7,,,,289.676,ok
2026-05-18T21:51:12+00:00,denoise_1_1_w4,noise_5k.ppm,8,,,,289.639,ok
2026-05-18T21:51:13+00:00,denoise_1_1_w4,noise_5k.ppm,9,,,,289.648,ok
2026-05-18T21:51:14+00:00,denoise_1_1_w4,noise_5k.ppm,10,,,,289.671,ok
2026-05-18T21:51:15+00:00,denoise_1_1_w4,noise_5k.ppm,11,,,,289.676,ok
2026-05-18T21:51:16+00:00,denoise_1_1_w4,noise_5k.ppm,12,,,,289.630,ok
2026-05-18T21:51:17+00:00,denoise_1_1_w4,noise_5k.ppm,13,,,,289.673,ok
2026-05-18T21:51:18+00:00,denoise_1_1_w4,noise_5k.ppm,14,,,,289.697,ok
2026-05-18T21:51:19+00:00,denoise_1_1_w4,noise_5k.ppm,15,,,,289.747,ok
2026-05-18T21:51:20+00:00,denoise_1_1_w4,noise_5k.ppm,16,,,,289.687,ok
2026-05-18T21:51:21+00:00,denoise_1_1_w4,noise_5k.ppm,17,,,,289.649,ok
2026-05-18T21:51:22+00:00,denoise_1_1_w4,noise_5k.ppm,18,,,,289.669,ok
2026-05-18T21:51:23+00:00,denoise_1_1_w4,noise_5k.ppm,19,,,,289.740,ok
2026-05-18T21:51:24+00:00,denoise_1_1_w4,noise_5k.ppm,20,,,,289.705,ok
2026-05-18T21:51:25+00:00,denoise_1_1_w4,noise_5k.ppm,21,,,,289.638,ok
2026-05-18T21:51:26+00:00,denoise_1_1_w4,noise_5k.ppm,22,,,,289.579,ok
2026-05-18T21:51:27+00:00,denoise_1_1_w4,noise_5k.ppm,23,,,,289.648,ok
2026-05-18T21:51:28+00:00,denoise_1_1_w4,noise_5k.ppm,24,,,,289.556,ok
2026-05-18T21:51:29+00:00,denoise_1_1_w4,noise_5k.ppm,25,,,,289.663,ok
2026-05-18T21:51:30+00:00,denoise_1_1_w4,noise_5k.ppm,26,,,,289.545,ok
