timestamp,executable,image,repetition,fast_ms,sort_ms,slow_ms,total_ms,status
2026-05-17T23:09:47+00:00,denoise_1_1,noise_1280.ppm,1,,,,18.679,ok
2026-05-17T23:09:48+00:00,denoise_1_1,noise_1280.ppm,2,,,,18.650,ok
2026-05-17T23:09:48+00:00,denoise_1_1,noise_1280.ppm,3,,,,18.792,ok
2026-05-17T23:09:49+00:00,denoise_1_1,noise_1280.ppm,4,,,,18.730,ok
2026-05-17T23:09:49+00:00,denoise_1_1,noise_1280.ppm,5,,,,18.726,ok
2026-05-17T23:09:50+00:00,denoise_1_1,noise_1280.ppm,6,,,,18.673,ok
2026-05-17T23:09:50+00:00,denoise_1_1,noise_1280.ppm,7,,,,18.625,ok
2026-05-17T23:09:51+00:00,denoise_1_1,noise_1280.ppm,8,,,,18.716,ok
2026-05-17T23:09:51+00:00,denoise_1_1,noise_1280.ppm,9,,,,18.671,ok
2026-05-17T23:09:52+00:00,denoise_1_1,noise_1280.ppm,10,,,,18.645,ok
2026-05-17T23:09:52+00:00,denoise_1_1,noise_1280.ppm,11,,,,18.756,ok
2026-05-17T23:09:53+00:00,denoise_1_1,noise_1280.ppm,12,,,,18.728,ok
2026-05-17T23:09:53+00:00,denoise_1_1,noise_1280.ppm,13,,,,18.728,ok
2026-05-17T23:09:54+00:00,denoise_1_1,noise_1280.ppm,14,,,,18.688,ok
2026-05-17T23:09:54+00:00,denoise_1_1,noise_1280.ppm,15,,,,18.683,ok
2026-05-17T23:09:55+00:00,denoise_1_1,noise_1280.ppm,16,,,,18.678,ok
2026-05-17T23:09:55+00:00,denoise_1_1,noise_1280.ppm,17,,,,18.715,ok
2026-05-17T23:09:56+00:00,denoise_1_1,noise_1280.ppm,18,,,,18.744,ok
2026-05-17T23:09:56+00:00,denoise_1_1,noise_1280.ppm,19,,,,18.699,ok
2026-05-17T23:09:57+00:00,denoise_1_1,noise_1280.ppm,20,,,,18.720,ok
2026-05-17T23:09:57+00:00,denoise_1_1,noise_1280.ppm,21,,,,18.642,ok
2026-05-17T23:09:58+00:00,denoise_1_1,noise_1280.ppm,22,,,,18.675,ok
2026-05-17T23:09:58+00:00,denoise_1_1,noise_1280.ppm,23,,,,18.697,ok
2026-05-17T23:09:59+00:00,denoise_1_1,noise_1280.ppm,24,,,,18.720,ok
2026-05-17T23:09:59+00:00,denoise_1_1,noise_1280.ppm,25,,,,18.703,ok
2026-05-17T23:10:00+00:00,denoise_1_1,noise_1280.ppm,26,,,,18.639,ok
2026-05-17T23:10:00+00:00,denoise_1_1,noise_1280.ppm,27,,,,18.681,ok
2026-05-17T23:10:01+00:00,denoise_1_1,noise_1280.ppm,28,,,,18.780,ok
2026-05-17T23:10:01+00:00,denoise_1_1,noise_1280.ppm,29,,,,18.680,ok
2026-05-17T23:10:02+00:00,denoise_1_1,noise_1280.ppm,30,,,,18.681,ok
2026-05-17T23:10:02+00:00,denoise_1_1,noise_1920.ppm,1,,,,42.256,ok
2026-05-17T23:10:03+00:00,denoise_1_1,noise_1920.ppm,2,,,,42.191,ok
2026-05-17T23:10:03+00:00,denoise_1_1,noise_1920.ppm,3,,,,42.165,ok
2026-05-17T23:10:04+00:00,denoise_1_1,noise_1920.ppm,4,,,,42.331,ok
2026-05-17T23:10:05+00:00,denoise_1_1,noise_1920.ppm,5,,,,42.172,ok
2026-05-17T23:10:05+00:00,denoise_1_1,noise_1920.ppm,6,,,,42.148,ok
2026-05-17T23:10:06+00:00,denoise_1_1,noise_1920.ppm,7,,,,42.270,ok
2026-05-17T23:10:06+00:00,denoise_1_1,noise_1920.ppm,8,,,,42.200,ok
2026-05-17T23:10:07+00:00,denoise_1_1,noise_1920.ppm,9,,,,42.206,ok
2026-05-17T23:10:07+00:00,denoise_1_1,noise_1920.ppm,10,,,,42.120,ok
2026-05-17T23:10:08+00:00,denoise_1_1,noise_1920.ppm,11,,,,42.226,ok
2026-05-17T23:10:08+00:00,denoise_1_1,noise_1920.ppm,12,,,,42.106,ok
2026-05-17T23:10:09+00:00,denoise_1_1,noise_1920.ppm,13,,,,42.187,ok
2026-05-17T23:10:09+00:00,denoise_1_1,noise_1920.ppm,14,,,,42.166,ok
2026-05-17T23:10:10+00:00,denoise_1_1,noise_1920.ppm,15,,,,42.213,ok
2026-05-17T23:10:11+00:00,denoise_1_1,noise_1920.ppm,16,,,,42.161,ok
2026-05-17T23:10:11+00:00,denoise_1_1,noise_1920.ppm,17,,,,42.181,ok
2026-05-17T23:10:12+00:00,denoise_1_1,noise_1920.ppm,18,,,,42.225,ok
2026-05-17T23:10:12+00:00,denoise_1_1,noise_1920.ppm,19,,,,42.237,ok
2026-05-17T23:10:13+00:00,denoise_1_1,noise_1920.ppm,20,,,,42.200,ok
2026-05-17T23:10:13+00:00,denoise_1_1,noise_1920.ppm,21,,,,42.175,ok
2026-05-17T23:10:14+00:00,denoise_1_1,noise_1920.ppm,22,,,,42.213,ok
2026-05-17T23:10:14+00:00,denoise_1_1,noise_1920.ppm,23,,,,42.163,ok
2026-05-17T23:10:15+00:00,denoise_1_1,noise_1920.ppm,24,,,,42.203,ok
2026-05-17T23:10:16+00:00,denoise_1_1,noise_1920.ppm,25,,,,42.288,ok
2026-05-17T23:10:16+00:00,denoise_1_1,noise_1920.ppm,26,,,,42.213,ok
2026-05-17T23:10:17+00:00,denoise_1_1,noise_1920.ppm,27,,,,42.176,ok
2026-05-17T23:10:17+00:00,denoise_1_1,noise_1920.ppm,28,,,,42.267,ok
2026-05-17T23:10:18+00:00,denoise_1_1,noise_1920.ppm,29,,,,42.150,ok
2026-05-17T23:10:18+00:00,denoise_1_1,noise_1920.ppm,30,,,,42.164,ok
2026-05-17T23:10:19+00:00,denoise_1_1,noise_2k.ppm,1,,,,59.553,ok
2026-05-17T23:10:19+00:00,denoise_1_1,noise_2k.ppm,2,,,,59.545,ok
2026-05-17T23:10:20+00:00,denoise_1_1,noise_2k.ppm,3,,,,59.562,ok
2026-05-17T23:10:21+00:00,denoise_1_1,noise_2k.ppm,4,,,,59.643,ok
2026-05-17T23:10:21+00:00,denoise_1_1,noise_2k.ppm,5,,,,59.613,ok
2026-05-17T23:10:22+00:00,denoise_1_1,noise_2k.ppm,6,,,,59.627,ok
2026-05-17T23:10:22+00:00,denoise_1_1,noise_2k.ppm,7,,,,59.458,ok
2026-05-17T23:10:23+00:00,denoise_1_1,noise_2k.ppm,8,,,,59.531,ok
2026-05-17T23:10:24+00:00,denoise_1_1,noise_2k.ppm,9,,,,59.494,ok
2026-05-17T23:10:24+00:00,denoise_1_1,noise_2k.ppm,10,,,,59.568,ok
2026-05-17T23:10:25+00:00,denoise_1_1,noise_2k.ppm,11,,,,59.523,ok
2026-05-17T23:10:25+00:00,denoise_1_1,noise_2k.ppm,12,,,,59.690,ok
2026-05-17T23:10:26+00:00,denoise_1_1,noise_2k.ppm,13,,,,59.597,ok
2026-05-17T23:10:27+00:00,denoise_1_1,noise_2k.ppm,14,,,,59.613,ok
2026-05-17T23:10:27+00:00,denoise_1_1,noise_2k.ppm,15,,,,59.527,ok
2026-05-17T23:10:28+00:00,denoise_1_1,noise_2k.ppm,16,,,,59.630,ok
2026-05-17T23:10:28+00:00,denoise_1_1,noise_2k.ppm,17,,,,59.555,ok
2026-05-17T23:10:29+00:00,denoise_1_1,noise_2k.ppm,18,,,,59.614,ok
2026-05-17T23:10:29+00:00,denoise_1_1,noise_2k.ppm,19,,,,59.600,ok
2026-05-17T23:10:30+00:00,denoise_1_1,noise_2k.ppm,20,,,,59.765,ok
2026-05-17T23:10:31+00:00,denoise_1_1,noise_2k.ppm,21,,,,59.465,ok
2026-05-17T23:10:31+00:00,denoise_1_1,noise_2k.ppm,22,,,,59.460,ok
2026-05-17T23:10:32+00:00,denoise_1_1,noise_2k.ppm,23,,,,59.677,ok
2026-05-17T23:10:32+00:00,denoise_1_1,noise_2k.ppm,24,,,,59.496,ok
2026-05-17T23:10:33+00:00,denoise_1_1,noise_2k.ppm,25,,,,59.517,ok
2026-05-17T23:10:34+00:00,denoise_1_1,noise_2k.ppm,26,,,,59.589,ok
2026-05-17T23:10:34+00:00,denoise_1_1,noise_2k.ppm,27,,,,59.540,ok
