timestamp,executable,image,repetition,fast_ms,sort_ms,slow_ms,total_ms,status
2026-05-30T09:48:26+00:00,denoise_1_4_new_w1,noise_5k.ppm,1,4.098,,127.644,137.987,ok
2026-05-30T09:48:27+00:00,denoise_1_4_new_w1,noise_5k.ppm,2,4.100,,127.613,138.143,ok
2026-05-30T09:48:28+00:00,denoise_1_4_new_w1,noise_5k.ppm,3,4.107,,127.654,138.074,ok
2026-05-30T09:48:29+00:00,denoise_1_4_new_w1,noise_5k.ppm,4,4.104,,127.642,138.047,ok
2026-05-30T09:48:30+00:00,denoise_1_4_new_w1,noise_5k.ppm,5,4.104,,127.616,138.031,ok
2026-05-30T09:48:31+00:00,denoise_1_4_new_w1,noise_5k.ppm,6,4.102,,127.613,138.051,ok
2026-05-30T09:48:32+00:00,denoise_1_4_new_w1,noise_5k.ppm,7,4.097,,127.647,138.041,ok
2026-05-30T09:48:33+00:00,denoise_1_4_new_w1,noise_5k.ppm,8,4.110,,127.626,138.002,ok
2026-05-30T09:48:34+00:00,denoise_1_4_new_w1,noise_5k.ppm,9,4.100,,127.641,138.045,ok
2026-05-30T09:48:34+00:00,denoise_1_4_new_w1,noise_5k.ppm,10,4.102,,127.601,138.031,ok
2026-05-30T09:48:36+00:00,denoise_1_4_new_w1,noise_5k.ppm,11,4.117,,127.600,138.014,ok
2026-05-30T09:48:37+00:00,denoise_1_4_new_w1,noise_5k.ppm,12,4.106,,127.629,138.043,ok
2026-05-30T09:48:37+00:00,denoise_1_4_new_w1,noise_5k.ppm,13,4.104,,127.627,138.070,ok
2026-05-30T09:48:38+00:00,denoise_1_4_new_w1,noise_5k.ppm,14,4.104,,127.668,138.113,ok
2026-05-30T09:48:39+00:00,denoise_1_4_new_w1,noise_5k.ppm,15,4.096,,127.619,137.968,ok
2026-05-30T09:48:40+00:00,denoise_1_4_new_w1,noise_5k.ppm,16,4.105,,127.632,138.036,ok
2026-05-30T09:48:41+00:00,denoise_1_4_new_w1,noise_5k.ppm,17,4.105,,127.623,138.014,ok
2026-05-30T09:48:42+00:00,denoise_1_4_new_w1,noise_5k.ppm,18,4.096,,127.620,138.023,ok
2026-05-30T09:48:43+00:00,denoise_1_4_new_w1,noise_5k.ppm,19,4.106,,127.624,138.037,ok
2026-05-30T09:48:44+00:00,denoise_1_4_new_w1,noise_5k.ppm,20,4.093,,127.636,137.981,ok
2026-05-30T09:48:44+00:00,denoise_1_4_new_w1,noise_5k.ppm,21,4.098,,127.623,137.974,ok
2026-05-30T09:48:45+00:00,denoise_1_4_new_w1,noise_5k.ppm,22,4.111,,127.648,138.040,ok
2026-05-30T09:48:46+00:00,denoise_1_4_new_w1,noise_5k.ppm,23,4.095,,127.649,138.003,ok
2026-05-30T09:48:47+00:00,denoise_1_4_new_w1,noise_5k.ppm,24,4.095,,127.644,138.038,ok
2026-05-30T09:48:48+00:00,denoise_1_4_new_w1,noise_5k.ppm,25,4.093,,127.647,138.030,ok
2026-05-30T09:48:49+00:00,denoise_1_4_new_w1,noise_5k.ppm,26,4.104,,127.637,138.025,ok
2026-05-30T09:48:50+00:00,denoise_1_4_new_w1,noise_5k.ppm,27,4.104,,127.615,138.006,ok
2026-05-30T09:48:51+00:00,denoise_1_4_new_w1,noise_5k.ppm,28,4.096,,127.650,138.330,ok
2026-05-30T09:48:52+00:00,denoise_1_4_new_w1,noise_5k.ppm,29,4.105,,127.646,138.052,ok
2026-05-30T09:48:52+00:00,denoise_1_4_new_w1,noise_5k.ppm,30,4.104,,127.620,138.045,ok
2026-05-30T09:49:04+00:00,denoise_1_4_new_w2,noise_5k.ppm,1,4.098,,110.095,120.451,ok
2026-05-30T09:49:05+00:00,denoise_1_4_new_w2,noise_5k.ppm,2,4.103,,110.113,120.546,ok
2026-05-30T09:49:06+00:00,denoise_1_4_new_w2,noise_5k.ppm,3,4.104,,110.119,120.562,ok
2026-05-30T09:49:07+00:00,denoise_1_4_new_w2,noise_5k.ppm,4,4.096,,110.153,120.551,ok
2026-05-30T09:49:08+00:00,denoise_1_4_new_w2,noise_5k.ppm,5,4.100,,110.085,120.510,ok
2026-05-30T09:49:09+00:00,denoise_1_4_new_w2,noise_5k.ppm,6,4.098,,110.107,120.447,ok
2026-05-30T09:49:10+00:00,denoise_1_4_new_w2,noise_5k.ppm,7,4.105,,110.084,120.479,ok
2026-05-30T09:49:11+00:00,denoise_1_4_new_w2,noise_5k.ppm,8,4.095,,110.110,120.473,ok
2026-05-30T09:49:12+00:00,denoise_1_4_new_w2,noise_5k.ppm,9,4.096,,110.141,120.494,ok
2026-05-30T09:49:12+00:00,denoise_1_4_new_w2,noise_5k.ppm,10,4.129,,110.072,120.547,ok
2026-05-30T09:49:13+00:00,denoise_1_4_new_w2,noise_5k.ppm,11,4.114,,110.150,120.614,ok
2026-05-30T09:49:14+00:00,denoise_1_4_new_w2,noise_5k.ppm,12,4.098,,110.162,120.588,ok
2026-05-30T09:49:15+00:00,denoise_1_4_new_w2,noise_5k.ppm,13,4.121,,110.116,120.580,ok
2026-05-30T09:49:16+00:00,denoise_1_4_new_w2,noise_5k.ppm,14,4.112,,110.164,120.624,ok
2026-05-30T09:49:17+00:00,denoise_1_4_new_w2,noise_5k.ppm,15,4.096,,110.096,120.439,ok
2026-05-30T09:49:18+00:00,denoise_1_4_new_w2,noise_5k.ppm,16,4.098,,110.115,120.474,ok
2026-05-30T09:49:19+00:00,denoise_1_4_new_w2,noise_5k.ppm,17,4.104,,110.106,120.512,ok
2026-05-30T09:49:19+00:00,denoise_1_4_new_w2,noise_5k.ppm,18,4.095,,110.112,120.488,ok
2026-05-30T09:49:20+00:00,denoise_1_4_new_w2,noise_5k.ppm,19,4.108,,110.099,120.522,ok
2026-05-30T09:49:21+00:00,denoise_1_4_new_w2,noise_5k.ppm,20,4.129,,110.090,120.526,ok
2026-05-30T09:49:22+00:00,denoise_1_4_new_w2,noise_5k.ppm,21,4.101,,110.084,120.474,ok
2026-05-30T09:49:23+00:00,denoise_1_4_new_w2,noise_5k.ppm,22,4.107,,110.082,120.494,ok
2026-05-30T09:49:24+00:00,denoise_1_4_new_w2,noise_5k.ppm,23,4.106,,110.074,120.483,ok
2026-05-30T09:49:25+00:00,denoise_1_4_new_w2,noise_5k.ppm,24,4.102,,110.072,120.455,ok
2026-05-30T09:49:26+00:00,denoise_1_4_new_w2,noise_5k.ppm,25,4.105,,110.195,120.606,ok
2026-05-30T09:49:27+00:00,denoise_1_4_new_w2,noise_5k.ppm,26,4.102,,110.066,120.480,ok
2026-05-30T09:49:27+00:00,denoise_1_4_new_w2,noise_5k.ppm,27,4.106,,110.079,120.485,ok
2026-05-30T09:49:28+00:00,denoise_1_4_new_w2,noise_5k.ppm,28,4.102,,110.109,120.574,ok
2026-05-30T09:49:29+00:00,denoise_1_4_new_w2,noise_5k.ppm,29,4.102,,110.158,120.548,ok
2026-05-30T09:49:30+00:00,denoise_1_4_new_w2,noise_5k.ppm,30,4.103,,110.121,120.505,ok
2026-05-30T09:49:42+00:00,denoise_1_4_new_w4,noise_5k.ppm,1,4.094,,110.484,120.836,ok
2026-05-30T09:49:43+00:00,denoise_1_4_new_w4,noise_5k.ppm,2,4.120,,110.469,121.352,ok
2026-05-30T09:49:44+00:00,denoise_1_4_new_w4,noise_5k.ppm,3,4.104,,110.534,121.014,ok
2026-05-30T09:49:44+00:00,denoise_1_4_new_w4,noise_5k.ppm,4,4.107,,110.518,120.941,ok
2026-05-30T09:49:45+00:00,denoise_1_4_new_w4,noise_5k.ppm,5,4.092,,110.481,120.828,ok
2026-05-30T09:49:46+00:00,denoise_1_4_new_w4,noise_5k.ppm,6,4.095,,110.472,120.863,ok
2026-05-30T09:49:47+00:00,denoise_1_4_new_w4,noise_5k.ppm,7,4.101,,110.484,120.860,ok
2026-05-30T09:49:48+00:00,denoise_1_4_new_w4,noise_5k.ppm,8,4.112,,110.506,121.031,ok
2026-05-30T09:49:49+00:00,denoise_1_4_new_w4,noise_5k.ppm,9,4.096,,110.539,120.883,ok
2026-05-30T09:49:50+00:00,denoise_1_4_new_w4,noise_5k.ppm,10,4.092,,110.543,120.912,ok
2026-05-30T09:49:50+00:00,denoise_1_4_new_w4,noise_5k.ppm,11,4.094,,110.488,120.836,ok
2026-05-30T09:49:51+00:00,denoise_1_4_new_w4,noise_5k.ppm,12,4.098,,110.479,120.836,ok
2026-05-30T09:49:52+00:00,denoise_1_4_new_w4,noise_5k.ppm,13,4.099,,110.491,120.873,ok
2026-05-30T09:49:53+00:00,denoise_1_4_new_w4,noise_5k.ppm,14,4.116,,110.533,120.945,ok
2026-05-30T09:49:54+00:00,denoise_1_4_new_w4,noise_5k.ppm,15,4.092,,110.532,120.907,ok
2026-05-30T09:49:55+00:00,denoise_1_4_new_w4,noise_5k.ppm,16,4.096,,110.512,120.853,ok
2026-05-30T09:49:56+00:00,denoise_1_4_new_w4,noise_5k.ppm,17,4.104,,110.497,120.881,ok
2026-05-30T09:49:56+00:00,denoise_1_4_new_w4,noise_5k.ppm,18,4.093,,110.554,120.880,ok
2026-05-30T09:49:57+00:00,denoise_1_4_new_w4,noise_5k.ppm,19,4.092,,110.489,120.830,ok
2026-05-30T09:49:58+00:00,denoise_1_4_new_w4,noise_5k.ppm,20,4.092,,110.552,120.897,ok
2026-05-30T09:49:59+00:00,denoise_1_4_new_w4,noise_5k.ppm,21,4.091,,110.478,120.836,ok
2026-05-30T09:50:00+00:00,denoise_1_4_new_w4,noise_5k.ppm,22,4.096,,110.465,120.787,ok
2026-05-30T09:50:01+00:00,denoise_1_4_new_w4,noise_5k.ppm,23,4.101,,110.514,120.895,ok
2026-05-30T09:50:01+00:00,denoise_1_4_new_w4,noise_5k.ppm,24,4.098,,110.475,120.828,ok
2026-05-30T09:50:02+00:00,denoise_1_4_new_w4,noise_5k.ppm,25,4.098,,110.500,120.889,ok
2026-05-30T09:50:03+00:00,denoise_1_4_new_w4,noise_5k.ppm,26,4.105,,110.494,120.931,ok
2026-05-30T09:50:04+00:00,denoise_1_4_new_w4,noise_5k.ppm,27,4.097,,110.487,120.886,ok
2026-05-30T09:50:05+00:00,denoise_1_4_new_w4,noise_5k.ppm,28,4.100,,110.454,120.838,ok
2026-05-30T09:50:06+00:00,denoise_1_4_new_w4,noise_5k.ppm,29,4.102,,110.499,120.886,ok
2026-05-30T09:50:07+00:00,denoise_1_4_new_w4,noise_5k.ppm,30,4.101,,110.495,120.886,ok
