timestamp,executable,image,repetition,fast_ms,sort_ms,slow_ms,total_ms,status
2026-05-15T13:24:05+00:00,denoise_2_gpu,noise_1280.ppm,1,,,,,ok
2026-05-15T13:24:06+00:00,denoise_2_gpu,noise_1280.ppm,2,,,,,ok
2026-05-15T13:24:09+00:00,denoise_2_gpu,noise_1280.ppm,3,,,,,ok
2026-05-15T13:24:16+00:00,denoise_1_gpu,noise_1280.ppm,1,,,,19.767,ok
2026-05-15T13:24:18+00:00,denoise_1_gpu,noise_1280.ppm,2,,,,450.568,ok
2026-05-15T13:24:21+00:00,denoise_1_gpu,noise_1280.ppm,3,,,,20.054,ok
2026-05-15T13:24:30+00:00,denoise_1_gpu,noise_1280.ppm,4,,,,20.563,ok
2026-05-15T13:24:30+00:00,denoise_1_gpu,noise_1280.ppm,5,,,,19.769,ok
2026-05-15T13:24:31+00:00,denoise_1_gpu,noise_1280.ppm,6,,,,20.217,ok
2026-05-15T13:24:31+00:00,denoise_1_gpu,noise_1280.ppm,7,,,,19.719,ok
2026-05-15T13:24:32+00:00,denoise_1_gpu,noise_1280.ppm,8,,,,19.736,ok
2026-05-15T13:24:32+00:00,denoise_1_gpu,noise_1280.ppm,9,,,,19.771,ok
2026-05-15T13:24:33+00:00,denoise_1_gpu,noise_1280.ppm,10,,,,19.820,ok
2026-05-15T13:24:33+00:00,denoise_1_gpu,noise_1280.ppm,11,,,,19.716,ok
2026-05-15T13:24:34+00:00,denoise_1_gpu,noise_1280.ppm,12,,,,19.709,ok
2026-05-15T13:24:34+00:00,denoise_1_gpu,noise_1280.ppm,13,,,,19.722,ok
2026-05-15T13:24:35+00:00,denoise_1_gpu,noise_1280.ppm,14,,,,19.735,ok
2026-05-15T13:24:35+00:00,denoise_1_gpu,noise_1280.ppm,15,,,,19.759,ok
2026-05-15T13:24:36+00:00,denoise_1_gpu,noise_1280.ppm,16,,,,19.728,ok
2026-05-15T13:24:36+00:00,denoise_1_gpu,noise_1280.ppm,17,,,,19.672,ok
2026-05-15T13:24:37+00:00,denoise_1_gpu,noise_1280.ppm,18,,,,19.671,ok
2026-05-15T13:24:37+00:00,denoise_1_gpu,noise_1280.ppm,19,,,,19.743,ok
2026-05-15T13:24:38+00:00,denoise_1_gpu,noise_1280.ppm,20,,,,19.620,ok
2026-05-15T13:24:38+00:00,denoise_1_gpu,noise_1280.ppm,21,,,,19.714,ok
2026-05-15T13:24:39+00:00,denoise_1_gpu,noise_1280.ppm,22,,,,19.690,ok
2026-05-15T13:24:39+00:00,denoise_1_gpu,noise_1280.ppm,23,,,,19.755,ok
2026-05-15T13:24:40+00:00,denoise_1_gpu,noise_1280.ppm,24,,,,19.795,ok
2026-05-15T13:24:40+00:00,denoise_1_gpu,noise_1280.ppm,25,,,,19.763,ok
2026-05-15T13:24:41+00:00,denoise_1_gpu,noise_1280.ppm,26,,,,19.759,ok
2026-05-15T13:24:41+00:00,denoise_1_gpu,noise_1280.ppm,27,,,,19.786,ok
2026-05-15T13:24:42+00:00,denoise_1_gpu,noise_1280.ppm,28,,,,19.627,ok
2026-05-15T13:24:42+00:00,denoise_1_gpu,noise_1280.ppm,29,,,,19.664,ok
2026-05-15T13:24:43+00:00,denoise_1_gpu,noise_1280.ppm,30,,,,19.744,ok
2026-05-15T13:24:43+00:00,denoise_1_gpu,noise_1920.ppm,1,,,,44.427,ok
2026-05-15T13:24:44+00:00,denoise_1_gpu,noise_1920.ppm,2,,,,44.432,ok
2026-05-15T13:24:44+00:00,denoise_1_gpu,noise_1920.ppm,3,,,,44.446,ok
2026-05-15T13:24:45+00:00,denoise_1_gpu,noise_1920.ppm,4,,,,44.443,ok
2026-05-15T13:24:46+00:00,denoise_1_gpu,noise_1920.ppm,5,,,,44.487,ok
2026-05-15T13:24:46+00:00,denoise_1_gpu,noise_1920.ppm,6,,,,44.320,ok
2026-05-15T13:24:47+00:00,denoise_1_gpu,noise_1920.ppm,7,,,,44.501,ok
2026-05-15T13:24:47+00:00,denoise_1_gpu,noise_1920.ppm,8,,,,44.428,ok
2026-05-15T13:24:48+00:00,denoise_1_gpu,noise_1920.ppm,9,,,,44.423,ok
2026-05-15T13:24:48+00:00,denoise_1_gpu,noise_1920.ppm,10,,,,44.446,ok
2026-05-15T13:24:49+00:00,denoise_1_gpu,noise_1920.ppm,11,,,,44.501,ok
2026-05-15T13:24:49+00:00,denoise_1_gpu,noise_1920.ppm,12,,,,44.439,ok
2026-05-15T13:24:50+00:00,denoise_1_gpu,noise_1920.ppm,13,,,,44.433,ok
2026-05-15T13:24:50+00:00,denoise_1_gpu,noise_1920.ppm,14,,,,44.446,ok
2026-05-15T13:24:51+00:00,denoise_1_gpu,noise_1920.ppm,15,,,,44.402,ok
2026-05-15T13:24:52+00:00,denoise_1_gpu,noise_1920.ppm,16,,,,44.425,ok
2026-05-15T13:24:52+00:00,denoise_1_gpu,noise_1920.ppm,17,,,,44.475,ok
2026-05-15T13:24:53+00:00,denoise_1_gpu,noise_1920.ppm,18,,,,44.430,ok
2026-05-15T13:24:53+00:00,denoise_1_gpu,noise_1920.ppm,19,,,,44.451,ok
2026-05-15T13:24:54+00:00,denoise_1_gpu,noise_1920.ppm,20,,,,44.455,ok
2026-05-15T13:24:54+00:00,denoise_1_gpu,noise_1920.ppm,21,,,,44.428,ok
2026-05-15T13:24:55+00:00,denoise_1_gpu,noise_1920.ppm,22,,,,44.528,ok
2026-05-15T13:24:55+00:00,denoise_1_gpu,noise_1920.ppm,23,,,,44.420,ok
2026-05-15T13:24:56+00:00,denoise_1_gpu,noise_1920.ppm,24,,,,44.471,ok
2026-05-15T13:24:56+00:00,denoise_1_gpu,noise_1920.ppm,25,,,,44.399,ok
2026-05-15T13:24:57+00:00,denoise_1_gpu,noise_1920.ppm,26,,,,44.517,ok
2026-05-15T13:24:57+00:00,denoise_1_gpu,noise_1920.ppm,27,,,,44.374,ok
2026-05-15T13:24:58+00:00,denoise_1_gpu,noise_1920.ppm,28,,,,44.476,ok
2026-05-15T13:24:59+00:00,denoise_1_gpu,noise_1920.ppm,29,,,,44.407,ok
2026-05-15T13:24:59+00:00,denoise_1_gpu,noise_1920.ppm,30,,,,44.424,ok
2026-05-15T13:25:00+00:00,denoise_1_gpu,noise_5k.ppm,1,,,,320.048,ok
2026-05-15T13:25:01+00:00,denoise_1_gpu,noise_5k.ppm,2,,,,320.176,ok
2026-05-15T13:25:02+00:00,denoise_1_gpu,noise_5k.ppm,3,,,,320.093,ok
2026-05-15T13:25:03+00:00,denoise_1_gpu,noise_5k.ppm,4,,,,320.217,ok
2026-05-15T13:25:04+00:00,denoise_1_gpu,noise_5k.ppm,5,,,,320.087,ok
2026-05-15T13:25:05+00:00,denoise_1_gpu,noise_5k.ppm,6,,,,320.342,ok
2026-05-15T13:25:06+00:00,denoise_1_gpu,noise_5k.ppm,7,,,,320.275,ok
2026-05-15T13:25:07+00:00,denoise_1_gpu,noise_5k.ppm,8,,,,320.218,ok
2026-05-15T13:25:08+00:00,denoise_1_gpu,noise_5k.ppm,9,,,,320.226,ok
2026-05-15T13:25:09+00:00,denoise_1_gpu,noise_5k.ppm,10,,,,320.177,ok
2026-05-15T13:25:09+00:00,denoise_1_gpu,noise_5k.ppm,11,,,,320.097,ok
2026-05-15T13:25:10+00:00,denoise_1_gpu,noise_5k.ppm,12,,,,320.095,ok
2026-05-15T13:25:11+00:00,denoise_1_gpu,noise_5k.ppm,13,,,,320.090,ok
2026-05-15T13:25:12+00:00,denoise_1_gpu,noise_5k.ppm,14,,,,320.176,ok
2026-05-15T13:25:13+00:00,denoise_1_gpu,noise_5k.ppm,15,,,,320.109,ok
2026-05-15T13:25:14+00:00,denoise_1_gpu,noise_5k.ppm,16,,,,320.219,ok
2026-05-15T13:25:15+00:00,denoise_1_gpu,noise_5k.ppm,17,,,,320.238,ok
2026-05-15T13:25:16+00:00,denoise_1_gpu,noise_5k.ppm,18,,,,320.124,ok
2026-05-15T13:25:17+00:00,denoise_1_gpu,noise_5k.ppm,19,,,,320.179,ok
2026-05-15T13:25:18+00:00,denoise_1_gpu,noise_5k.ppm,20,,,,320.157,ok
