timestamp,executable,image,repetition,fast_ms,sort_ms,slow_ms,total_ms,status
2026-05-17T10:27:58+00:00,denoise_2_1,noise_1280.ppm,1,,,,,ok
2026-05-17T10:27:59+00:00,denoise_2_1,noise_1280.ppm,2,,,,,ok
2026-05-17T10:27:59+00:00,denoise_2_1,noise_1280.ppm,3,,,,,ok
2026-05-17T10:28:00+00:00,denoise_2_1,noise_1280.ppm,4,,,,,ok
2026-05-17T10:28:00+00:00,denoise_2_1,noise_1280.ppm,5,,,,,ok
2026-05-17T10:28:01+00:00,denoise_2_1,noise_1280.ppm,6,,,,,ok
2026-05-17T10:28:01+00:00,denoise_2_1,noise_1280.ppm,7,,,,,ok
2026-05-17T10:28:01+00:00,denoise_2_1,noise_1280.ppm,8,,,,,ok
2026-05-17T10:28:02+00:00,denoise_2_1,noise_1280.ppm,9,,,,,ok
2026-05-17T10:28:02+00:00,denoise_2_1,noise_1280.ppm,10,,,,,ok
2026-05-17T10:28:03+00:00,denoise_2_1,noise_1280.ppm,11,,,,,ok
2026-05-17T10:28:03+00:00,denoise_2_1,noise_1280.ppm,12,,,,,ok
2026-05-17T10:28:04+00:00,denoise_2_1,noise_1280.ppm,13,,,,,ok
2026-05-17T10:28:04+00:00,denoise_2_1,noise_1280.ppm,14,,,,,ok
2026-05-17T10:28:05+00:00,denoise_2_1,noise_1280.ppm,15,,,,,ok
2026-05-17T10:28:05+00:00,denoise_2_1,noise_1280.ppm,16,,,,,ok
2026-05-17T10:28:06+00:00,denoise_2_1,noise_1280.ppm,17,,,,,ok
2026-05-17T10:28:06+00:00,denoise_2_1,noise_1280.ppm,18,,,,,ok
2026-05-17T10:28:07+00:00,denoise_2_1,noise_1280.ppm,19,,,,,ok
2026-05-17T10:28:07+00:00,denoise_2_1,noise_1280.ppm,20,,,,,ok
2026-05-17T10:28:08+00:00,denoise_2_1,noise_1280.ppm,21,,,,,ok
2026-05-17T10:28:08+00:00,denoise_2_1,noise_1280.ppm,22,,,,,ok
2026-05-17T10:28:09+00:00,denoise_2_1,noise_1280.ppm,23,,,,,ok
2026-05-17T10:28:09+00:00,denoise_2_1,noise_1280.ppm,24,,,,,ok
2026-05-17T10:28:10+00:00,denoise_2_1,noise_1280.ppm,25,,,,,ok
2026-05-17T10:28:10+00:00,denoise_2_1,noise_1280.ppm,26,,,,,ok
2026-05-17T10:28:11+00:00,denoise_2_1,noise_1280.ppm,27,,,,,ok
2026-05-17T10:28:11+00:00,denoise_2_1,noise_1280.ppm,28,,,,,ok
2026-05-17T10:28:12+00:00,denoise_2_1,noise_1280.ppm,29,,,,,ok
2026-05-17T10:28:12+00:00,denoise_2_1,noise_1280.ppm,30,,,,,ok
2026-05-17T10:28:13+00:00,denoise_2_1,noise_1920.ppm,1,,,,,ok
2026-05-17T10:28:13+00:00,denoise_2_1,noise_1920.ppm,2,,,,,ok
2026-05-17T10:28:14+00:00,denoise_2_1,noise_1920.ppm,3,,,,,ok
2026-05-17T10:28:14+00:00,denoise_2_1,noise_1920.ppm,4,,,,,ok
2026-05-17T10:28:15+00:00,denoise_2_1,noise_1920.ppm,5,,,,,ok
2026-05-17T10:28:16+00:00,denoise_2_1,noise_1920.ppm,6,,,,,ok
2026-05-17T10:28:16+00:00,denoise_2_1,noise_1920.ppm,7,,,,,ok
2026-05-17T10:28:17+00:00,denoise_2_1,noise_1920.ppm,8,,,,,ok
2026-05-17T10:28:17+00:00,denoise_2_1,noise_1920.ppm,9,,,,,ok
2026-05-17T10:28:18+00:00,denoise_2_1,noise_1920.ppm,10,,,,,ok
2026-05-17T10:28:18+00:00,denoise_2_1,noise_1920.ppm,11,,,,,ok
2026-05-17T10:28:19+00:00,denoise_2_1,noise_1920.ppm,12,,,,,ok
2026-05-17T10:28:19+00:00,denoise_2_1,noise_1920.ppm,13,,,,,ok
2026-05-17T10:28:20+00:00,denoise_2_1,noise_1920.ppm,14,,,,,ok
2026-05-17T10:28:20+00:00,denoise_2_1,noise_1920.ppm,15,,,,,ok
2026-05-17T10:28:21+00:00,denoise_2_1,noise_1920.ppm,16,,,,,ok
2026-05-17T10:28:21+00:00,denoise_2_1,noise_1920.ppm,17,,,,,ok
2026-05-17T10:28:22+00:00,denoise_2_1,noise_1920.ppm,18,,,,,ok
2026-05-17T10:28:23+00:00,denoise_2_1,noise_1920.ppm,19,,,,,ok
2026-05-17T10:28:23+00:00,denoise_2_1,noise_1920.ppm,20,,,,,ok
2026-05-17T10:28:24+00:00,denoise_2_1,noise_1920.ppm,21,,,,,ok
2026-05-17T10:28:24+00:00,denoise_2_1,noise_1920.ppm,22,,,,,ok
2026-05-17T10:28:25+00:00,denoise_2_1,noise_1920.ppm,23,,,,,ok
2026-05-17T10:28:25+00:00,denoise_2_1,noise_1920.ppm,24,,,,,ok
2026-05-17T10:28:26+00:00,denoise_2_1,noise_1920.ppm,25,,,,,ok
2026-05-17T10:28:26+00:00,denoise_2_1,noise_1920.ppm,26,,,,,ok
2026-05-17T10:28:27+00:00,denoise_2_1,noise_1920.ppm,27,,,,,ok
2026-05-17T10:28:27+00:00,denoise_2_1,noise_1920.ppm,28,,,,,ok
2026-05-17T10:28:28+00:00,denoise_2_1,noise_1920.ppm,29,,,,,ok
2026-05-17T10:28:28+00:00,denoise_2_1,noise_1920.ppm,30,,,,,ok
2026-05-17T10:28:30+00:00,denoise_2_1,noise_5k.ppm,1,,,,,ok
2026-05-17T10:28:31+00:00,denoise_2_1,noise_5k.ppm,2,,,,,ok
2026-05-17T10:28:32+00:00,denoise_2_1,noise_5k.ppm,3,,,,,ok
2026-05-17T10:28:33+00:00,denoise_2_1,noise_5k.ppm,4,,,,,ok
2026-05-17T10:28:34+00:00,denoise_2_1,noise_5k.ppm,5,,,,,ok
2026-05-17T10:28:35+00:00,denoise_2_1,noise_5k.ppm,6,,,,,ok
2026-05-17T10:28:36+00:00,denoise_2_1,noise_5k.ppm,7,,,,,ok
2026-05-17T10:28:37+00:00,denoise_2_1,noise_5k.ppm,8,,,,,ok
2026-05-17T10:28:38+00:00,denoise_2_1,noise_5k.ppm,9,,,,,ok
2026-05-17T10:28:39+00:00,denoise_2_1,noise_5k.ppm,10,,,,,ok
2026-05-17T10:28:40+00:00,denoise_2_1,noise_5k.ppm,11,,,,,ok
2026-05-17T10:28:41+00:00,denoise_2_1,noise_5k.ppm,12,,,,,ok
2026-05-17T10:28:42+00:00,denoise_2_1,noise_5k.ppm,13,,,,,ok
2026-05-17T10:28:43+00:00,denoise_2_1,noise_5k.ppm,14,,,,,ok
2026-05-17T10:28:44+00:00,denoise_2_1,noise_5k.ppm,15,,,,,ok
2026-05-17T10:28:45+00:00,denoise_2_1,noise_5k.ppm,16,,,,,ok
2026-05-17T10:28:46+00:00,denoise_2_1,noise_5k.ppm,17,,,,,ok
2026-05-17T10:28:47+00:00,denoise_2_1,noise_5k.ppm,18,,,,,ok
2026-05-17T10:28:48+00:00,denoise_2_1,noise_5k.ppm,19,,,,,ok
2026-05-17T10:28:49+00:00,denoise_2_1,noise_5k.ppm,20,,,,,ok
2026-05-17T10:28:50+00:00,denoise_2_1,noise_5k.ppm,21,,,,,ok
2026-05-17T10:28:51+00:00,denoise_2_1,noise_5k.ppm,22,,,,,ok
2026-05-17T10:28:52+00:00,denoise_2_1,noise_5k.ppm,23,,,,,ok
2026-05-17T10:28:53+00:00,denoise_2_1,noise_5k.ppm,24,,,,,ok
2026-05-17T10:28:54+00:00,denoise_2_1,noise_5k.ppm,25,,,,,ok
2026-05-17T10:28:55+00:00,denoise_2_1,noise_5k.ppm,26,,,,,ok
2026-05-17T10:28:56+00:00,denoise_2_1,noise_5k.ppm,27,,,,,ok
2026-05-17T10:28:58+00:00,denoise_2_1,noise_5k.ppm,28,,,,,ok
2026-05-17T10:28:59+00:00,denoise_2_1,noise_5k.ppm,29,,,,,ok
2026-05-17T10:29:00+00:00,denoise_2_1,noise_5k.ppm,30,,,,,ok
2026-05-17T10:29:00+00:00,denoise_2_1,noise_640.ppm,1,,,,,ok
2026-05-17T10:29:01+00:00,denoise_2_1,noise_640.ppm,2,,,,,ok
2026-05-17T10:29:01+00:00,denoise_2_1,noise_640.ppm,3,,,,,ok
2026-05-17T10:29:01+00:00,denoise_2_1,noise_640.ppm,4,,,,,ok
2026-05-17T10:29:02+00:00,denoise_2_1,noise_640.ppm,5,,,,,ok
2026-05-17T10:29:02+00:00,denoise_2_1,noise_640.ppm,6,,,,,ok
2026-05-17T10:29:03+00:00,denoise_2_1,noise_640.ppm,7,,,,,ok
2026-05-17T10:29:03+00:00,denoise_2_1,noise_640.ppm,8,,,,,ok
2026-05-17T10:29:04+00:00,denoise_2_1,noise_640.ppm,9,,,,,ok
2026-05-17T10:29:04+00:00,denoise_2_1,noise_640.ppm,10,,,,,ok
2026-05-17T10:29:05+00:00,denoise_2_1,noise_640.ppm,11,,,,,ok
2026-05-17T10:29:05+00:00,denoise_2_1,noise_640.ppm,12,,,,,ok
2026-05-17T10:29:06+00:00,denoise_2_1,noise_640.ppm,13,,,,,ok
2026-05-17T10:29:06+00:00,denoise_2_1,noise_640.ppm,14,,,,,ok
2026-05-17T10:29:07+00:00,denoise_2_1,noise_640.ppm,15,,,,,ok
2026-05-17T10:29:07+00:00,denoise_2_1,noise_640.ppm,16,,,,,ok
2026-05-17T10:29:08+00:00,denoise_2_1,noise_640.ppm,17,,,,,ok
2026-05-17T10:29:08+00:00,denoise_2_1,noise_640.ppm,18,,,,,ok
2026-05-17T10:29:08+00:00,denoise_2_1,noise_640.ppm,19,,,,,ok
2026-05-17T10:29:09+00:00,denoise_2_1,noise_640.ppm,20,,,,,ok
2026-05-17T10:29:09+00:00,denoise_2_1,noise_640.ppm,21,,,,,ok
2026-05-17T10:29:10+00:00,denoise_2_1,noise_640.ppm,22,,,,,ok
2026-05-17T10:29:10+00:00,denoise_2_1,noise_640.ppm,23,,,,,ok
2026-05-17T10:29:11+00:00,denoise_2_1,noise_640.ppm,24,,,,,ok
2026-05-17T10:29:11+00:00,denoise_2_1,noise_640.ppm,25,,,,,ok
2026-05-17T10:29:12+00:00,denoise_2_1,noise_640.ppm,26,,,,,ok
2026-05-17T10:29:12+00:00,denoise_2_1,noise_640.ppm,27,,,,,ok
2026-05-17T10:29:13+00:00,denoise_2_1,noise_640.ppm,28,,,,,ok
2026-05-17T10:29:13+00:00,denoise_2_1,noise_640.ppm,29,,,,,ok
2026-05-17T10:29:14+00:00,denoise_2_1,noise_640.ppm,30,,,,,ok
