timestamp,executable,image,repetition,fast_ms,sort_ms,slow_ms,total_ms,status
2026-05-17T10:29:50+00:00,denoise_1_2,noise_1280.ppm,1,1,,2,8.950,ok
2026-05-17T10:29:50+00:00,denoise_1_2,noise_1280.ppm,2,1,,2,9.004,ok
2026-05-17T10:29:51+00:00,denoise_1_2,noise_1280.ppm,3,1,,2,8.990,ok
2026-05-17T10:29:51+00:00,denoise_1_2,noise_1280.ppm,4,1,,2,8.997,ok
2026-05-17T10:29:52+00:00,denoise_1_2,noise_1280.ppm,5,1,,2,8.993,ok
2026-05-17T10:29:52+00:00,denoise_1_2,noise_1280.ppm,6,1,,2,8.961,ok
2026-05-17T10:29:53+00:00,denoise_1_2,noise_1280.ppm,7,1,,2,8.984,ok
2026-05-17T10:29:53+00:00,denoise_1_2,noise_1280.ppm,8,1,,2,9.001,ok
2026-05-17T10:29:54+00:00,denoise_1_2,noise_1280.ppm,9,1,,2,8.985,ok
2026-05-17T10:29:54+00:00,denoise_1_2,noise_1280.ppm,10,1,,2,8.992,ok
2026-05-17T10:29:55+00:00,denoise_1_2,noise_1280.ppm,11,1,,2,8.995,ok
2026-05-17T10:29:55+00:00,denoise_1_2,noise_1280.ppm,12,1,,2,8.968,ok
2026-05-17T10:29:56+00:00,denoise_1_2,noise_1280.ppm,13,1,,2,8.950,ok
2026-05-17T10:29:56+00:00,denoise_1_2,noise_1280.ppm,14,1,,2,8.998,ok
2026-05-17T10:29:57+00:00,denoise_1_2,noise_1280.ppm,15,1,,2,9.000,ok
2026-05-17T10:29:57+00:00,denoise_1_2,noise_1280.ppm,16,1,,2,8.986,ok
2026-05-17T10:29:58+00:00,denoise_1_2,noise_1280.ppm,17,1,,2,8.991,ok
2026-05-17T10:29:58+00:00,denoise_1_2,noise_1280.ppm,18,1,,2,8.983,ok
2026-05-17T10:29:59+00:00,denoise_1_2,noise_1280.ppm,19,1,,2,8.960,ok
2026-05-17T10:29:59+00:00,denoise_1_2,noise_1280.ppm,20,1,,2,8.965,ok
2026-05-17T10:30:00+00:00,denoise_1_2,noise_1280.ppm,21,1,,2,8.991,ok
2026-05-17T10:30:00+00:00,denoise_1_2,noise_1280.ppm,22,1,,2,9.011,ok
2026-05-17T10:30:01+00:00,denoise_1_2,noise_1280.ppm,23,1,,2,8.961,ok
2026-05-17T10:30:01+00:00,denoise_1_2,noise_1280.ppm,24,1,,2,8.988,ok
2026-05-17T10:30:02+00:00,denoise_1_2,noise_1280.ppm,25,1,,2,8.999,ok
2026-05-17T10:30:02+00:00,denoise_1_2,noise_1280.ppm,26,1,,2,8.977,ok
2026-05-17T10:30:03+00:00,denoise_1_2,noise_1280.ppm,27,1,,2,9.001,ok
